Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
ɪ$	ɪ	tinaɪ, xaɪ	Ssungagageavanbatai, Wwalaha, Slolovele, Sabunlap, Ssakao, Ssungagageavavanvae, Sahaa, Safponof, Angavaedixonreef, Sbiribiri, Sivitinjavtanmililib, Nsungwadianaumumu, Atchinsmallisland, Netimbbangir, Avoksmallisland, Ctlnalembanasawa, Naahaitoman, Sxalangibaetora, Vaocanada, Ctlsungwadagarongnawo, Nleonda, Nasvangfarun, Bangaasaktaremb, Alavaswowo, Nombotkotemelkin, Burmbartengan, Mandrifaru, Ctltawetnarovorovo, Nhavailombaha, Pangkumundarmif, Alavasalavas, Naatiwindua, Salangdixonreef, Mandrifarun, Esanasolokave, Ctlsungwadangota, Sivitinjavgonwar, Unuabenuamor	73	U+026a U+0024
ʙ	ʙ	na-ᵐʙulᵐʙul, ᵐʙulᵐʙul	Navwienmbonvor, Salangdixonreef, Nindelabo, Uliveopeskaros, Naahaimbatvanui, Novolbangir, Nindewindua, Walaworprev, Nititakhatbol, Unuanoferai, Letemboinevatanyene, Nahavaqloorndavo, Fiftikhatbol, Nindeopmobamba, Mandrifaru, Pangkumundarmif, Nahaaimalfaxal, Neververlimap, Nindesouthwestbay, Netimbbangir, Avoksmallisland, Neververmindu, Fiftimalmbor, Nahaaimbatmbang, Uliveopelongk, Nasvangfarun, Tesmbolusus, Bangaasaktaremb, Nindelawa, Axambsmallisland, Pangkumudatisman, Nahavaqlembinwin, Avavatisvel, Uliveopeskaros2, Tesmbolmelaklak, Nasvangbigisland, Mandrifarun, Avavakhatbol, Avokhokai2	73	U+0299
ᵐbʷ	ⁿbʷ	nɛ-ᵐbʷat-n, ᵑga-ᵐbʷas	Nahavaqbanour, Letemboinevatanyene, Nahaaimbatmbang, Neveeivinmavis2, Nasvangfarun, Nombotkotemelkin, Letemboiaingelemolesa, Walaworprev, Mandrifarun, Letemboinatingatlang, Uliveopeskaros, Nombotkoteneioleian, Naahaitoman, Fiftimalmbor, Uliveolurtes, Nahavaqlembinwin, Novolbangir, Neveeivinmavis1, Nititakhatbol, Unuambatumbo, Unuanoferai, Atchinorap, Avoksmallisland, Naahaimbatvanui, Tesmbolusus, Neverversakan, Fiftikhatbol, Avokhokai, Neveeicoast, Nahavaqcarolinebay, Axambsmallisland, Nisvaiblacksands, Novoltavendrua, Nindelabo, Naatiwindua, Novoldixonreef, Nahaaimalfaxal, Nisvaironevie, Letemboinewotenyene, Nasvangbigisland, Uliveopelongk, Nasarianwileven, Neververlimap	71	U+1d50 U+0062 U+02b7
vs	v s	nɪ-vsevin, ŋovsɛŋavil	Nombotkoteneioleian, Espiegelsbayunspecified, Tesmbolmelaklak, Xolimbwenelang, Ranopotora, Netimbbangir, Tesmbolusus, Burmbartengan, Letemboiaingelemolesa, Ranochinambong, Burmbarfartavo, Burmbarburmbar, Novoltavendrua, Letemboinewotenyene, Maluabaypetarmul, Walapreng, Letemboinatingatlang, Letemboinevatanyene, Nititakhatbol, Tapemaraxusmae, Tapetautu1, Maluabaymarasup, Navwienmbonvor, Batarxopulipitav, Fiftikhatbol, Avokhokai, Bangaasaktaremb, Walapetreros, Axambsmallisland, Nombotkotemelkin, Espiegelsbaysolwota, Larevatfwishile, Axambsmallislandmaliambor, Maluabaycoast, Mandrifaru, Pangkumundarmif, Novolbangir, Espiegelsbaylitebral, Novoldixonreef, Walaworprev, Maluabaytiptir, Nasvangbigisland, Salangdixonreef, Walabotku, Ranotwalung, Natanganmbonvor, Aulualoxselanfitfit, Sivitinjavgonwar, Nasarianngava, Nasarianwileven	70	U+0076 U+0073
β$	β	taniaβ, mʷaβ	Ctlnalembanasawa, Ctlnalembanarovorovo, Ctletawetnaviso, Ctltawetnarovorovo, Portsandwichmerivar, Atchinsmallisland, Slolovele, Sbiribiri, Sivitinjavgonwar, Sivitinjavwomol, Vaobeetehul, Namanlitzlitz, Sivitinjavjericho, Sivitinjavtanmililib, Walabotku, Esanasolokave, Ranopotora, Unuambatumbo, Tapemaraxusmae, Neveeivinmavis2, Uripivdurpif, Nmwerlap, Axambsmallislandmaliambor, Ranotwalung, Natanganmbonvor, Aulualoxselanfitfit, Portsandwichlamap, Walapreng, Ctlsungwadogarata	68	U+03b2 U+0024
k̚$	k̚	sʷok̚, namæk̚	Esanasolokave, Ctletawetnaviso, Slolovele, Sbiribiri, Ctlnalembanasawa, Ctltawetnarovorovo, Ssungagageavavanvae, Ctlnalembanarovorovo	66	U+006b U+031a U+0024
βʷ	βʷ	liβʷo, na-aβʷil βʷilβʷil	Ssungagageavavanvae, Sxalangibaetora, Letemboinatingatlang, Ctletawetnaviso, Nleonda, Ssungagageavanbatai, Neveeivinmavis2, Letemboiaingelemolesa, Nahavaqlembinwin, Nombotkoteblacksands, Ctlsungwadolagwaranuta, Sragaavavanvae, Ctlsungwadogarata, Nititakhatbol, Nahavaqbanour, Unuanoferai, Ctlnalembanasawa, Slolovele, Ctlsungwadagarongnawo, Fiftikhatbol, Bangaasaktaremb, Nleovandue, Ctltawetnarovorovo, Nhavailombaha, Angavaedixonreef, Novolbangir, Ssakao, Ctlnalembanarovorovo, Nasarianwileven	64	U+03b2 U+02b7
_ⁿd	_ⁿd	aɣɪn ⁿdʳu, no-oi ⁿdalⁿdal	Avavatisvel, Novoldixonreef, Nsungwadiauta, Nahaaimbatmbang, Naahaitoman, Fiftimalmbor, Naahaimbatvanui, Navwienmbonvor, Neveeicoast, Nombotkotemelkin, Ctlsungwadolagwaranuta, Walaworprev, Larevatmosox, Letemboinatingatlang, Nahavaqbanour, Ssungagageavavanvae, Tapemaraxusmae, Nahavaqloorndavo, Nombotkoteneioleian, Ctlsungwadagarongnawo, Venentautebenmara, Sragaavavanvae, Tiraxbakru, Tiraxmae, Wowolesarmalas, Nindelawa, Tiraxorap, Larevatfwishile, Axambsmallislandmaliambor, Ctltawetnarovorovo, Novoltavendrua, Angavaedixonreef, Novolbangir, Nombotkoteblacksands, Nahaaimalfaxal, Neveeivinmavis1, Letemboinewotenyene, Sivitinjavgonwar, Avavakhatbol, Xolimbwenelang, Ctlnalembanarovorovo, Tiraxolamb, Nasarianngava	62	U+005f U+207f
^ɪ	ɪ	ɪk, ɪŋo siŋavil	Unuanoferai, Tiraxorap, Bangaasaktaremb, Safponof, Sabunlap, Maluabaypetarmul, Avavakhatbol, Neververlimap, Letemboinevatanyene, Nahavaqbanour, Wwalaha, Uliveopelongk, Letemboinewotenyene, Nasarianngava, Letemboinatingatlang, Bislama2, Tapemaraxusmae, Batarxopulumsak, Slolovele, Uripivdurpif, Batarxopulipitav, Fiftikhatbol, Batarxopulembilmbil, Bislama1, Nahavaqcarolinebay, Novoltavendrua, Sahaa, Nahavaqlembinwin, Avavatisvel, Espiegelsbaylitebral, Sivitinjavtanmililib, Naatiwindua, Nasarianwileven, Salangdixonreef, Maluabaytiptir, Ssakao, Batarxopubenut	61	U+005e U+026a
d$	d	na-lɛnd, i-ɣaɣaⁿd	Bislama1, Aulualoxseasolokh, Alavaswowo, Bislama2, Wowowowo, Tiraxbakru, Tiraxbotmelesnial, Tiraxmae, Nesesanboise, Alavasalavas, Xolimbwenelang, Tiraxorap, Nititakhatbol, Nisvaironevie, Venentauteunmet, Netimbbangir, Tiraxbethel, Tapetautu1, Fiftikhatbol, Walapetreros, Wowolesarmalas, Neveeicoast, Angavaedixonreef, Tesmbolmelaklak, Aulualoxselanfitfit, Venentautealpalak, Tiraxolamb	61	U+0064 U+0024
^kʷ	kʷ	kʷie, kʷesi	Wwalaha, Nsungwadianaumumu, Nleonda, Slolovele, Sbiribiri, Ssakao, Esanasolokave, Nsungwadiatasmaor, Nmwerlap, Nleovandue, Nahavaqbanour, Nhavailombaha, Elolovoli, Evuindondo, Ctlsungwadangota	61	U+005e U+006b U+02b7
ms	m s	na-msal, -limsax	Nisvaiblacksands, Nisvaironevie, Uripivtautu, Tesmbolusus, Ranochinambong, Espiegelsbaylitebral, Walabotku, Ranotwalung, Venentauteunmet, Ranopotora, Avoksmallisland, Tapemaraxusmae, Batarxopulumsak, Uripivtautuvillage, Maluabaymarasup, Venentautebenmara, Sivitinjavtanmililib2, Najittanmial, Uripivdurpif, Batarxopulipitav, Batarxopulembilmbil, Walapetreros, Nmwerlap, Safponof, Espiegelsbayunspecified, Sivitinjavjericho, Nombotkotemelkin, Espiegelsbaysolwota, Axambsmallislandmaliambor, Batarxopugonwar, Maluabaycoast, Pangkumundarmif, Sabunlap, Nombotkoteblacksands, Safyangtus, Sivitinjavtanmililib, Tesmbolmelaklak, Sapaangi, Maluabaytiptir, Sivitinjavwomol, Aulualoxseasolokh, Aulualoxselanfitfit, Maluabaypetarmul, Sivitinjavgonwar, Ctlnalembanarovorovo, Venentautealpalak, Batarxopubenut, Unuabenuamor, Walapreng	61	U+006d U+0073
dʳ$	dʳ	-aʧuⁿdʳ, vinaⁿdʳ	Nisvaiblacksands, Tiraxmae, Nasvangbigisland, Portsandwichmerivar, Tiraxolamb, Portsandwichlamap, Tiraxbethel, Nasvangfarun, Tiraxbakru, Tiraxbotmelesnial, Axambsmallisland, Tiraxorap, Larevatfwishile, Axambsmallislandmaliambor, Larevatlarevat, Nisvaironevie, Avokhokai2, Mandrifarun, Larevatmosox, Nititakhatbol, Avoksmallisland, Uliveopeskaros, Fiftimalmbor, Uliveolurtes, Nahaaimbatmbang, Uliveopelongk, Fiftikhatbol, Avokhokai, Nombotkotemelkin, Burmbartengan, Burmbarburmbar, Mandrifaru, Neververlimap	59	U+0064 U+02b3 U+0024
^j	j	-jaŋjaŋ, jas	Bislama2, Ctlnalembanasawa, Bislama1, Ctlnalembanarovorovo, Venentautebenmara, Ctltawetnarovorovo, Ctlsungwadogarata, Uliveolurtes, Sxalangibaetora, Avokhokai, Espiegelsbayunspecified, Uliveopeskaros2, Sbiribiri, Natanganmbonvor, Ssungagageavavanvae, Uliveopelongk, Ssungagageasanvari, Nindeopmobamba, Maluabaycoast, Pangkumundarmif, Nindelabo, Safyangtus, Ctlsungwadolagwaranuta, Nindewindua, Nasvangbigisland, Ssungagageavanbatai, Batarxopubenut, Nasarianngava	58	U+005e U+006a
p˺$	p̚	ha-map˺, masiap˺	Portsandwichlamap, Nititakhatbol, Nahavaqloorndavo, Nahaaimbatmbang, Nahavaqlembinwin, Pangkumundarmif, Neveeivinmavis1, Portsandwichmerivar, Avavakhatbol, Nasarianwileven, Nahavaqbanour, Tesmbolusus, Neverversakan, Bislama1, Angavaedixonreef, Elolovoli, Bislama2, Atchinorap, Neververmindu, Naahaitoman, Tapetautu1, Neveeivinmavis2, Fiftikhatbol, Bangaasaktaremb, Neveeicoast, Nindeopmobamba, Novolbangir, Tesmbolmelaklak, Nindewindua, Letemboinewotenyene, Natanganmbonvor	58	U+0070 U+02fa U+0024
ʃ	ʃ	næ-ʃuʃu-n, mʷuʃi	Nasvangfarun, Nasvangbigisland, Mandrifarun, Nahavaqbanour, Sivitinjavwomol, Nahavaqcarolinebay, Walapreng, Letemboinatingatlang, Batarxopulumsak, Venentautehamax, Nahavaqlembinwin, Venentautebenenavet, Portsandwichlamap, Nasarianwileven, Nindesouthwestbay, Tiraxbethel, Uliveopeskaros, Vaocanada, Naahaimbatvanui, Tiraxbakru, Avokhokai, Bislama1, Uripivpotnambe, Pangkumudatisman, Maluabaycoast, Uliveopeskaros2, Avokhokai2, Sageneral	57	U+0283
ɡʷ	gʷ	siᵑɡʷe, karaᵑɡʷa	Nleonda, Nhavailombaha, Sbiribiri, Ssakao, Esanasolokave, Ctlsungwadangota, Slolovele, Ctlsungwadagalalaundi, Nleovandue, Ctlsungwadolagwaranuta, Elolovoli, Wwalaha, Ctlsungwadagarongnawo, Evuindondo, Nsungwadianaone	56	U+0261 U+02b7
ᵑgʷ	ⁿgʷ
^ⁿgw	ⁿgʷ
keiʲõ	k ei j o
ᵑɡʷ	ⁿgʷ
ɔʰ	ɔ ʰ/h
ɪ̆	ɪ̆
ɪ̥	ɪ̥
t͡ʃ	tʃ	mat͡ʃo, ᵐʙut͡ʃi-n	Neveeivinmavis2, Pangkumudatisman, Unuanoferai, Pangkumundarmif, Unuambatumbo, Neveeicoast, Tapetautu1, Neveeivinmavis1, Unuabenuamor, Avokhokai2, Maluabaycoast, Namanlitzlitz, Espiegelsbayunspecified, Nesetanmial, Portsandwichmerivar, Neververlimap	55	U+0074 U+0361 U+0283
ns	n s	ᵑgunsi-n, ɪnsaid	Uripivtautuvillage, Namanlitzlitz, Unuabenuamor, Uripivtautu, Uripivpotnambe, Larevatlarevat, Nisvaiblacksands, Nisvaironevie, Atchinsmallisland, Ranopotora, Unuambatumbo, Unuanoferai, Bislama2, Ssungagageavavanvae, Atchinorap, Neververmindu, Netimbbangir, Avoksmallisland, Fiftimalmbor, Sxalangibaetora, Uripivdurpif, Neverversakan, Fiftikhatbol, Avokhokai, Bislama1, Walapetreros, Ssungagageasanvari, Nindelawa, Axambsmallisland, Axambsmallislandmaliambor, Letemboiaingelemolesa, Nindeopmobamba, Ranochinambong, Mandrifaru, Avavatisvel, Espiegelsbaylitebral, Safyangtus, Walabotku, Ranotwalung, Ctlnalembanarovorovo, Aulualoxseasolokh, Neververlimap	53	U+006e U+0073
ʊ$	ʊ	xaʊ, karʊ	Nmwerlap, Slolovele, Ssungagageavanbatai, Nhavailombaha, Esanasolokave, Wwalaha, Sbiribiri, Ctletawetnaviso, Ssakao, Ctltawetnarovorovo, Sxalangibaetora, Nsungwadianaumumu, Nleonda, Ctlnalembanasawa, Evuindondo, Nahavaqlembinwin, Uliveopeskaros, Sahaa	52	U+028a U+0024
^fʷ	fʷ	fʷol, -fʷiri	Unuanoferai, Ssungagageasanvari, Avavatisvel, Pangkumudatisman, Pangkumundarmif, Salangdixonreef, Wwalaha, Slolovele, Fiftimalmbor, Sragaavavanvae, Bangaasaktaremb, Neveeicoast, Ctltawetnarovorovo, Uliveopeskaros2, Sbiribiri, Tesmbolmelaklak, Netimbbangir, Avoksmallisland, Unuambatumbo, Tapetautu1, Sxalangibaetora, Tesmbolusus, Burmbarburmbar, Nasvangbigisland, Esanasolokave, Venentautealpalak, Uliveopelongk	52	U+005e U+0066 U+02b7
aː	aː	ɛ-ⁿdɛlaːs, i-laŋaːβəl i-laŋaːβəl	Letemboinewotenyene, Novolbangir, Letemboinevatanyene, Angavaedixonreef, Namanlitzlitz, Letemboinatingatlang, Nasarianwileven, Avavakhatbol, Nombotkotemelkin, Letemboiaingelemolesa, Neververmindu, Novoltavendrua, Nesesanboise, Bangaasaktaremb, Nindelawa, Naatiwindua, Ctlsungwadagarongnawo	49	U+0061 U+02d0
^g	g	-gao, gʊd	Letemboinatingatlang, Burmbarburmbar, Tesmbolmelaklak, Bislama2, Tesmbolusus, Neverversakan, Bangaasaktaremb, Bislama1, Letemboinewotenyene, Xolimbwenelang, Letemboinevatanyene, Neververmindu, Sragaavavanvae, Uripivdurpif, Nasvangfarun, Tiraxbotmelesnial, Namanlitzlitz, Ssungagageasanvari, Uripivpotnambe, Sivitinjavjericho, Nisvaiblacksands, Ranochinambong, Avavatisvel, Vaotorono, Nsungwadianaone, Nindelabo, Neveeivinmavis1, Walaworprev, Salangdixonreef, Portsandwichmerivar, Mandrifarun, Sivitinjavgonwar, Portsandwichlamap, Aulualoxseasolokh	48	U+005e U+0067
^n̼	n̼	n̼ɪn̼ɪ-m, n̼ata-n	Vaocanada, Venentautealpalak, Vaotorono, Venentautehamax, Venentautebenmara, Vaobeetehul, Venentautebenenavet, Vaopeteri, Axambsmallislandmaliambor	46	U+005e U+006e U+033c
œ	œ	-sœt, nɛ-βœl	Nahavaqloorndavo, Nahavaqbanour, Nahavaqlembinwin, Larevatmosox, Burmbarburmbar, Nahavaqcarolinebay, Novoldixonreef, Larevatlarevat, Novolbangir, Tiraxbethel, Novoltavendrua, Uliveopeskaros2, Fiftimalmbor, Axambsmallisland, Nasvangbigisland, Larevatfwishile, Salangdixonreef	46	U+0153
ʙ$	ʙ	-luᵐʙ, -tiᵐʙ	Tesmbolmelaklak, Nindeopmobamba, Nindesouthwestbay, Tesmbolusus, Nindelawa, Nasvangfarun, Mandrifaru, Nindelabo, Nindewindua, Nasvangbigisland, Mandrifarun, Letemboinevatanyene, Avoksmallisland, Unuambatumbo, Nahavaqbanour, Nahavaqloorndavo, Navwienmbonvor, Bangaasaktaremb, Axambsmallisland, Letemboiaingelemolesa, Larevatlarevat, Uliveopeskaros2, Walaworprev, Salangdixonreef, Avavakhatbol, Uliveopelongk, Larevatmosox	46	U+0299 U+0024
^β	β	-βe, βatu	Nmwerlap, Evuindondo, Nahavaqcarolinebay, Nsungwadianaone, Nindelabo, Atchinsmallisland, Ranopotora, Atchinorap, Neveeivinmavis2, Uripivdurpif, Nindelawa, Nindewindua, Nindesouthwestbay, Neververmindu, Ngatataremb, Letemboiaingelemolesa, Nindeopmobamba, Ranochinambong, Novoltavendrua, Nhavailombaha, Naatiwindua, Nsungwadiatasmaor, Ranotwalung, Portsandwichlamap	45	U+005e U+03b2
oo	oː	no-os, no-on	Naahaitoman, Nahavaqloorndavo, Naahaimbatvanui, Nahaaimbatmbang, Neveeicoast, Neveeivinmavis2, Nindelawa, Larevatfwishile, Nindeopmobamba, Nahaaimalfaxal, Nindewindua, Nindesouthwestbay, Atchinsmallisland, Vaocanada, Vaobeetehul, Larevatlarevat, Ragalolkasai, Nahavaqlembinwin, Vaotorono, Vaopeteri, Sivitinjavgonwar, Nasarianngava, Larevatmosox	45	U+006f U+006f
ʉ$	ʉ	ɛ-siʉ, -saⁿdʳʉ	Portsandwichmerivar, Portsandwichlamap, Walapreng, Ranochinambong, Ranotwalung, Ranopotora, Walapetreros, Walabotku, Atchinsmallisland, Unuambatumbo, Walaworprev	44	U+0289 U+0024
^ɸʷ	ɸʷ	ɸʷoli, ɸʷol	Ssungagageavavanvae, Ctlnalembanasawa, Nmwerlap, Sxalangibaetora, Ctlnalembanarovorovo, Ctletawetnaviso, Ctlsungwadogarata, Ctltawetnarovorovo, Nhavailombaha, Ctlsungwadolagwaranuta, Nleonda, Ssungagageasanvari, Evuindondo, Slolovele, Ctlsungwadagalalaundi, Nleovandue	43	U+005e U+0278 U+02b7
ŋs	ŋ s	rɛŋsi-n, -masaŋsaŋ	Netimbbangir, Uripivtautuvillage, Uripivtautu, Uripivdurpif, Uripivpotnambe, Aulualoxseasolokh, Aulualoxselanfitfit, Xolimbwenelang, Ranopotora, Batarxopulumsak, Naahaimbatvanui, Nahaaimbatmbang, Sivitinjavtanmililib2, Tesmbolusus, Neverversakan, Walapetreros, Batarxopugonwar, Burmbartengan, Ranochinambong, Maluabaycoast, Burmbarfartavo, Burmbarburmbar, Mandrifaru, Pangkumundarmif, Safyangtus, Naatiwindua, Nahaaimalfaxal, Tesmbolmelaklak, Walabotku, Ranotwalung, Esanasolokave, Sivitinjavgonwar, Sivitinjavwomol, Larevatmosox, Walapreng	43	U+014b U+0073
kʰ$	kʰ	-lakʰ, i-rivɪkʰ	Ctlsungwadogarata, Bangaasaktaremb, Nasarianwileven, Fiftikhatbol, Angavaedixonreef, Novoldixonreef, Letemboinevatanyene, Novoltavendrua, Elolovoli, Avavakhatbol, Salangdixonreef	41	U+006b U+02b0 U+0024
^t͡ʃ	tʃ	t͡ʃinɛ-n, t͡ʃurɪt͡ʃ	Neveeicoast, Neveeivinmavis2, Tapetautu1, Pangkumudatisman, Neveeivinmavis1, Pangkumundarmif, Unuabenuamor, Unuambatumbo, Unuanoferai, Maluabaycoast, Vaocanada, Avokhokai2, Portsandwichmerivar	40	U+005e U+0074 U+0361 U+0283
c	c	mamcuɾ, oɾici	Safyangtus, Safponof, Sageneral, Saranwas, Sabunlap, Sapaangi, Safrangusuksu	40	U+0063
^xʷ	xʷ	xʷiriu, xʷia	Ctlsungwadagalalaundi, Ctlsungwadagarongnawo, Ctlsungwadangota, Ctlsungwadolagwaranuta, Nsungwadianaumumu, Nleonda, Nsungwadianaone, Nsungwadiatasmaor	38	U+005e U+0078 U+02b7
kʷ	kʷ	katukʷale, lokʷo	Slolovele, Wwalaha, Ssakao, Sbiribiri, Nsungwadianaumumu, Esanasolokave, Nmwerlap, Nsungwadiatasmaor, Elolovoli, Nsungwadiauta	38	U+006b U+02b7
ɬ$	ɬ	i-tɬ, na-vʉɬ	Maluabaymarasup, Letemboinatingatlang, Neververmindu, Neverversakan, Alavaswowo, Neververlimap, Venentauteunmet, Nititakhatbol, Batarxopulumsak, Nombotkoteneioleian, Venentautebenmara, Sivitinjavtanmililib2, Neveeivinmavis2, Tiraxbakru, Bangaasaktaremb, Wowolesarmalas, Namanlitzlitz, Nombotkotemelkin, Espiegelsbaysolwota, Letemboiaingelemolesa, Maluabaycoast, Angavaedixonreef, Novoldixonreef, Neveeivinmavis1, Salangdixonreef, Aulualoxselanfitfit, Maluabaypetarmul, Venentautealpalak, Nasarianwileven, Aulualoxseasolokh	37	U+026c U+0024
^ⁿz	ⁿz	ⁿzal, ⁿzaɣa	Batarxopugonwar, Batarxopulipitav, Batarxopulumsak, Sivitinjavgonwar, Sivitinjavwomol, Sivitinjavtanmililib, Maluabaymarasup, Sivitinjavjericho, Maluabaypetarmul, Espiegelsbaysolwota, Sivitinjavtanmililib2, Maluabaycoast	37	U+005e U+207f U+007a
^ɾ	ɾ	ɾaku, ɾoti	Sapaangi, Saranwas, Ragaloltongbay, Sahaa, Ragalolkasai, Sageneral, Uripivdurpif, Sabunlap, Espiegelsbaylitebral, Safrangusuksu, Sivitinjavwomol	37	U+005e U+027e
ã$	ã	nu-ã, -mã	Sbiribiri, Batarxopulumsak, Batarxopulipitav, Batarxopugonwar, Maluabaytiptir, Esanasolokave, Batarxopubenut, Ssungagageavavanvae, Uliveopeskaros, Nesetanmial, Ctletawetnaviso, Maluabaymarasup, Venentautebenmara, Nleonda, Najittanmial, Tiraxbakru, Tiraxbotmelesnial, Tiraxmae, Nesesanboise, Batarxopulembilmbil, Nahavaqcarolinebay, Nleovandue, Espiegelsbaysolwota, Espiegelsbaylitebral, Nasvangbigisland, Ssungagageavanbatai, Tiraxolamb, Tiraxorap	36	U+00e3 U+0024
ŋʷ	ŋʷ	taiŋʷa, nok taiŋʷa	Nsungwadianaumumu, Ctlsungwadangota, Wwalaha, Nsungwadianaone, Nsungwadiauta, Ctlsungwadolagwaranuta, Ctlsungwadagarongnawo, Elolovoli, Ctlsungwadagalalaundi, Nleovandue, Nsungwadiatasmaor, Ssakao, Esanasolokave, Nmwerlap	35	U+014b U+02b7
a:	aː	ra:ni, ta:no	Ctlsungwadangota, Ctletawetnaviso, Sapaangi, Sageneral, Ssakao, Letemboinevatanyene, Ctlnalembanasawa, Saranwas, Sabunlap, Safyangtus, Ctlnalembanarovorovo, Sxalangibaetora	35	U+0061 U+003a
z$	z	i-ɛvaz, nɛ-tɪz	Tapetautu1, Novoltavendrua, Novolbangir, Unuambatumbo, Larevatmosox, Fiftimalmbor, Xolimbwenelang, Netimbbangir, Nititakhatbol, Nahavaqbanour, Unuanoferai, Portsandwichlamap, Venentautebenmara, Fiftikhatbol, Avokhokai, Larevatfwishile, Novoldixonreef, Salangdixonreef, Unuabenuamor, Uliveopelongk	35	U+007a U+0024
^mw	mʷ	mwalsi, mwaŋkan	Sageneral, Saranwas, Sabunlap, Sapaangi, Sahaa, Ragaloltongbay, Ragalolkasai, Safponof, Safyangtus	35	U+005e U+006d U+0077
lw	lʷ	-wɪlwɪle, lolwono	Atchinsmallisland, Uripivtautuvillage, Uripivtautu, Tesmbolusus, Tesmbolmelaklak, Nindesouthwestbay, Bislama2, Atchinorap, Nsungwadiauta, Nombotkoteneioleian, Sivitinjavtanmililib2, Bislama1, Espiegelsbayunspecified, Sivitinjavjericho, Espiegelsbaysolwota, Letemboiaingelemolesa, Nisvaiblacksands, Vaotorono, Nsungwadianaone, Uliveopeskaros2, Espiegelsbaylitebral, Sabunlap, Sivitinjavtanmililib, Nisvaironevie, Nsungwadiatasmaor, Natanganmbonvor, Sivitinjavgonwar, Sivitinjavwomol	34	U+006c U+0077
u̥$	u̥	maresu̥, rifu̥	Esanasolokave, Sbiribiri, Evuindondo, Slolovele, Elolovoli, Ssungagageavanbatai, Ctlsungwadolagwaranuta	33	U+0075 U+0325 U+0024
ʒ	ʒ	ka-muⁿʒi, ᵑguʒu-n	Unuambatumbo, Unuanoferai, Portsandwichlamap, Wowowowo, Pangkumundarmif, Vaopeteri, Alavaswowo, Letemboinewotenyene, Nisvaiblacksands, Letemboinatingatlang, Maluabaycoast, Wowolesarmalas, Alavasalavas, Pangkumudatisman, Nisvaironevie, Larevatmosox, Sivitinjavtanmililib2	33	U+0292
ⁿʒ	ⁿʒ
^ɲ	ɲ	-ɲar, -ɲir	Avokhokai2, Burmbartengan, Axambsmallisland, Maluabaycoast, Neveeicoast, Espiegelsbayunspecified, Sivitinjavtanmililib2, Ssakao, Burmbarfartavo, Vaocanada, Nleovandue, Unuabenuamor, Larevatfwishile, Larevatmosox	31	U+005e U+0272
ɣs	ɣ s	-luɣsi, na-ɣsɪ-n	Nsungwadiauta, Nindelabo, Netimbbangir, Batarxopulumsak, Slolovele, Nesetanmial, Maluabaymarasup, Uliveopelongk, Najittanmial, Tiraxbotmelesnial, Batarxopulembilmbil, Nesesanboise, Batarxopugonwar, Nisvaiblacksands, Burmbarburmbar, Mandrifaru, Nsungwadianaone, Espiegelsbaylitebral, Safyangtus, Nasarianwileven, Nisvaironevie, Maluabaytiptir, Natanganmbonvor, Aulualoxselanfitfit, Xolimbwenelang, Tiraxolamb, Avokhokai2, Tiraxorap, Aulualoxseasolokh	31	U+0263 U+0073
^ⁿt	ⁿt	ⁿtan, ⁿtah	Tiraxbethel, Sivitinjavtanmililib, Tiraxorap, Nasvangfarun, Tiraxbakru, Tiraxmae, Tiraxbotmelesnial, Atchinorap, Mandrifarun, Tiraxolamb, Axambsmallislandmaliambor, Unuanoferai, Namanlitzlitz, Maluabaypetarmul, Xolimbwenelang, Batarxopubenut, Walabotku	31	U+005e U+207f U+0074
aˑ	aˑ	nɛ-ᵐbaˑsi, -mimɛlaˑxsɛ	Nasarianwileven, Novolbangir, Avavakhatbol, Letemboinewotenyene, Nombotkoteblacksands, Nombotkotemelkin, Letemboiaingelemolesa, Letemboinatingatlang, Novoltavendrua, Angavaedixonreef, Naatiwindua, Novoldixonreef	31	U+0061 U+02d1
t͡ʃ$	tʃ	t͡ʃurɪt͡ʃ, t͡ʃurɛt͡ʃ	Tapetautu1, Pangkumudatisman, Unuanoferai, Unuambatumbo, Pangkumundarmif, Unuabenuamor, Portsandwichmerivar, Maluabaycoast, Avokhokai2, Sivitinjavtanmililib2	30	U+0074 U+0361 U+0283 U+0024
š	ʃ	ni-šušu-n, -miši	Naahaitoman, Naahaimbatvanui, Letemboinewotenyene, Nasvangfarun, Tiraxbethel, Mandrifarun, Angavaedixonreef, Novoldixonreef, Nahaaimbatmbang, Neveeivinmavis2, Nahavaqbanour, Novoltavendrua, Tiraxmae, Axambsmallislandmaliambor, Novolbangir, Nombotkoteneioleian, Nahavaqcarolinebay, Nombotkotemelkin	30	U+0161
ð$	ð	tu-soð, na-rið	Wowowowo, Alavaswowo, Wowolesarmalas, Alavasalavas, Neveeivinmavis2, Uliveolurtes, Walapetreros, Angavaedixonreef, Avavakhatbol, Fiftimalmbor	29	U+00f0 U+0024
bw	bʷ	mbwisil, mbwak	Saranwas, Ragaloltongbay, Sapaangi, Sageneral, Ragalolkasai, Tiraxbethel, Sahaa, Sabunlap	27	U+0062 U+0077
