ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Variant_Of
Sivitinjavgonwar-144_turn-1,48744145509-815-0,Sivitinjavgonwar,144_turn,-ror,-ror,r o r,,Shimelman2019,,false,
Sivitinjavgonwar-146_swim-1,48744145509-821-0,Sivitinjavgonwar,146_swim,na-kaɾə,na-kaɾə,n a k a ɾ ə,,Shimelman2019,,false,
Sivitinjavgonwar-147_flyverb-1,48744145509-822-0,Sivitinjavgonwar,147_flyverb,hi-ɣiɣamp,hi-ɣiɣamp,h i ɣ i ɣ a m p,,Shimelman2019,,false,
Sivitinjavgonwar-148_throw-1,48744145509-826-0,Sivitinjavgonwar,148_throw,-wɛrɪn lue,-wɛrɪn lue,w ɛ r ɪ n + l u e,,Shimelman2019,,false,
Sivitinjavgonwar-149_hide-1,48744145509-827-0,Sivitinjavgonwar,149_hide,-tosusuwun,-tosusuwun,t o s u s u w u n,,Shimelman2019,,false,
Sivitinjavgonwar-150_eat-1,48744145509-831-0,Sivitinjavgonwar,150_eat,n-or,n-or,n o r,,Shimelman2019,,false,
Sivitinjavgonwar-151_drink-1,48744145509-832-0,Sivitinjavgonwar,151_drink,nɪ-min,nɪ-min,n ɪ m i n,,Shimelman2019,,false,
Sivitinjavgonwar-152_yawn-1,48744145509-836-0,Sivitinjavgonwar,152_yawn,nu-mumaβ,nu-mumaβ,n u m u m a β,,Shimelman2019,,false,
Sivitinjavgonwar-153_spit-1,48744145509-837-0,Sivitinjavgonwar,153_spit,nɪ-tɪpis,nɪ-tɪpis,n ɪ t ɪ p i s,,Shimelman2019,,false,
Sivitinjavgonwar-154_dream-1,48744145509-840-0,Sivitinjavgonwar,154_dream,nɪ-metuɾ porpoɾo,nɪ-metuɾ porpoɾo,n ɪ m e t u ɾ + p o r p o ɾ o,,Shimelman2019,,false,
Sivitinjavgonwar-155_sleep-1,48744145509-841-0,Sivitinjavgonwar,155_sleep,nɪ-mɛtuɾ,nɪ-mɛtuɾ,n ɪ m ɛ t u ɾ,,Shimelman2019,,false,
Sivitinjavgonwar-156_live-1,48744145509-842-0,Sivitinjavgonwar,156_live,i-meruɸ,i-meruɸ,i m e r u ɸ,,Shimelman2019,,false,
Sivitinjavgonwar-157_die-1,48744145509-843-0,Sivitinjavgonwar,157_die,pɪ-mɛs,pɪ-mɛs,p ɪ m ɛ s,,Shimelman2019,,false,
Sivitinjavgonwar-158_kill-1,48744145509-844-0,Sivitinjavgonwar,158_kill,-rupin ⁿpɪ-mɛs,-rupin ⁿpɪ-mɛs,r u p i n + ⁿp ɪ m ɛ s,,Shimelman2019,,false,
Sivitinjavgonwar-159_see-1,48744145509-851-0,Sivitinjavgonwar,159_see,nɪ-lɪs,nɪ-lɪs,n ɪ l ɪ s,,Shimelman2019,,false,
Sivitinjavgonwar-160_hear-1,48744145509-852-0,Sivitinjavgonwar,160_hear,no-roŋɔ,no-roŋɔ,n o r o ŋ ɔ,,Shimelman2019,,false,
Sivitinjavgonwar-161_sniffsmell-1,48744145509-854-0,Sivitinjavgonwar,161_sniffsmell,nɛ-tuvin,nɛ-tuvin,n ɛ t u v i n,,Shimelman2019,,false,
Sivitinjavgonwar-162_laugh-1,48744145509-858-0,Sivitinjavgonwar,162_laugh,nɪ-ŋiɾɪ,nɪ-ŋiɾɪ,n ɪ ŋ i ɾ ɪ,,Shimelman2019,,false,
Sivitinjavgonwar-163_cry-1,48744145509-859-0,Sivitinjavgonwar,163_cry,nə-ŋaɾə,nə-ŋaɾə,n ə ŋ a ɾ ə,,Shimelman2019,,false,
Sivitinjavgonwar-164_blow-1,48744145509-867-0,Sivitinjavgonwar,164_blow,i-sɛɾɛ,i-sɛɾɛ,i s ɛ ɾ ɛ,,Shimelman2019,,false,
Sivitinjavgonwar-165_burn-1,48744145509-868-0,Sivitinjavgonwar,165_burn,s-ɣɛn,s-ɣɛn,s ɣ ɛ n,,Shimelman2019,,false,
Sivitinjavgonwar-167_pound-1,48744145509-880-0,Sivitinjavgonwar,167_pound,noruprup,noruprup,n o r u p r u p,,Shimelman2019,,false,
Sivitinjavgonwar-168_hit-1,48744145509-881-0,Sivitinjavgonwar,168_hit,-rup,-rup,r u p,,Shimelman2019,,false,
Sivitinjavgonwar-169_cut-1,48744145509-887-0,Sivitinjavgonwar,169_cut,-te,-te,t e,,Shimelman2019,,false,
Sivitinjavgonwar-170_split-1,48744145509-888-0,Sivitinjavgonwar,170_split,-tɪtuaɣe,-tɪtuaɣe,t ɪ t u a ɣ e,,Shimelman2019,,false,
Sivitinjavgonwar-173_hold-1,48744145509-893-0,Sivitinjavgonwar,173_hold,nuustuwun,nuustuwun,n uu s t u w u n,,Shimelman2019,,false,
Sivitinjavgonwar-174_fear-1,48744145509-895-0,Sivitinjavgonwar,174_fear,nɪ-mɪtahut,nɪ-mɪtahut,n ɪ m ɪ t a h u t,,Shimelman2019,,false,
Sivitinjavgonwar-175_count-1,48744145509-896-0,Sivitinjavgonwar,175_count,-ʧɪpʷɪn,-ʧɪpʷɪn,ʧ ɪ pʷ ɪ n,,Shimelman2019,,false,
Sivitinjavgonwar-176_breathe-1,48744145509-897-0,Sivitinjavgonwar,176_breathe,nɪ-vɪ-laŋ,nɪ-vɪ-laŋ,n ɪ v ɪ l a ŋ,,Shimelman2019,,false,
Sivitinjavgonwar-177_vomit-1,48744145509-900-0,Sivitinjavgonwar,177_vomit,nu-lulu,nu-lulu,n u l u l u,,Shimelman2019,,false,
Sivitinjavgonwar-178_tieup-1,48744145509-901-0,Sivitinjavgonwar,178_tieup,-mʷit͡s,-mʷit͡s,mʷ i t͡s,,Shimelman2019,,false,
Sivitinjavgonwar-179_squeeze-1,48744145509-902-0,Sivitinjavgonwar,179_squeeze,-wus,-wus,w u s,,Shimelman2019,,false,
Sivitinjavgonwar-180_swell-1,48744145509-903-0,Sivitinjavgonwar,180_swell,i-ləɣin,i-ləɣin,i l ə ɣ i n,,Shimelman2019,,false,
Sivitinjavgonwar-181_say-1,48744145509-904-0,Sivitinjavgonwar,181_say,nə-wiɾe,nə-wiɾe,n ə w i ɾ e,,Shimelman2019,,false,
Sivitinjavgonwar-182_scratch-1,48744145509-905-0,Sivitinjavgonwar,182_scratch,-kot͡s,-kot͡s,k o t͡s,,Shimelman2019,,false,
Sivitinjavgonwar-184_buy-1,48744145509-912-0,Sivitinjavgonwar,184_buy,-wɔlɔ,-wɔlɔ,w ɔ l ɔ,,Shimelman2019,,false,
Sivitinjavgonwar-185_steal-1,48744145509-913-0,Sivitinjavgonwar,185_steal,xa-vɪnax,xa-vɪnax,x a v ɪ n a x,,Shimelman2019,,false,
Sivitinjavgonwar-186_plant-1,48744145509-918-0,Sivitinjavgonwar,186_plant,ɣɪ-suvʷake,ɣɪ-suvʷake,ɣ ɪ s u vʷ a k e,,Shimelman2019,,false,
Sivitinjavgonwar-187_cook-1,48744145509-922-0,Sivitinjavgonwar,187_cook,nɪ-titin,nɪ-titin,n ɪ t i t i n,,Shimelman2019,,false,
Sivitinjavgonwar-188_shoot-1,48744145509-940-0,Sivitinjavgonwar,188_shoot,-soɾo,-soɾo,s o ɾ o,,Shimelman2019,,false,
Sivitinjavgonwar-189_work-1,48744145509-950-0,Sivitinjavgonwar,189_work,-pas,-pas,p a s,,Shimelman2019,,false,
Sivitinjavgonwar-190_open-1,48744145509-962-0,Sivitinjavgonwar,190_open,-wale,-wale,w a l e,,Shimelman2019,,false,
Sivitinjavjericho-0_one-1,48744146609-1-0,Sivitinjavjericho,0_one,-soɣal,-soɣal,s o ɣ a l,,Shimelman2019,,false,
Sivitinjavjericho-1_two-1,48744146609-2-0,Sivitinjavjericho,1_two,i-ru,i-ru,i r u,,Shimelman2019,,false,
Sivitinjavjericho-2_three-1,48744146609-3-0,Sivitinjavjericho,2_three,i-til,i-til,i t i l,,Shimelman2019,,false,
Sivitinjavjericho-3_four-1,48744146609-4-0,Sivitinjavjericho,3_four,i-vat,i-vat,i v a t,,Shimelman2019,,false,
Sivitinjavjericho-4_five-1,48744146609-5-0,Sivitinjavjericho,4_five,i-lim,i-lim,i l i m,,Shimelman2019,,false,
Sivitinjavjericho-5_six-1,48744146609-6-0,Sivitinjavjericho,5_six,-ɣɔn,-ɣɔn,ɣ ɔ n,,Shimelman2019,,false,
Sivitinjavjericho-6_seven-1,48744146609-7-0,Sivitinjavjericho,6_seven,-xoᵐbʉt,-xoᵐbʉt,x oᵐ b ʉ t,,Shimelman2019,,false,
Sivitinjavjericho-7_eight-1,48744146609-8-0,Sivitinjavjericho,7_eight,-xoɛl,-xoɛl,x o ɛ l,,Shimelman2019,,false,
Sivitinjavjericho-8_nine-1,48744146609-9-0,Sivitinjavjericho,8_nine,-ɣɪsju,-ɣɪsju,ɣ ɪ s j u,,Shimelman2019,,false,
Sivitinjavjericho-9_ten-1,48744146609-10-0,Sivitinjavjericho,9_ten,-saŋavʉl,-saŋavʉl,s a ŋ a v ʉ l,,Shimelman2019,,false,
Sivitinjavjericho-10_twenty-1,48744146609-11-0,Sivitinjavjericho,10_twenty,movil i-ɾu,movil i-ɾu,m o v i l + i ɾ u,,Shimelman2019,,false,
Sivitinjavjericho-11_fifty-1,48744146609-15-0,Sivitinjavjericho,11_fifty,mov i-lim,mov i-lim,m o v + i l i m,,Shimelman2019,,false,
Sivitinjavjericho-12_onehundred-1,48744146609-20-0,Sivitinjavjericho,12_onehundred,mov saŋavʉl,mov saŋavʉl,m o v + s a ŋ a v ʉ l,,Shimelman2019,,false,
Sivitinjavjericho-14_year-1,48744146609-51-0,Sivitinjavjericho,14_year,ᵑgaka,ᵑgaka,ᵑg a k a,,Shimelman2019,,false,
Sivitinjavjericho-15_right-1,48744146609-81-0,Sivitinjavjericho,15_right,matu,matu,m a t u,,Shimelman2019,,false,
Sivitinjavjericho-16_left-1,48744146609-82-0,Sivitinjavjericho,16_left,mʷiɾ,mʷiɾ,mʷ i ɾ,,Shimelman2019,,false,
Sivitinjavjericho-17_i-1,48744146609-101-0,Sivitinjavjericho,17_i,nɛ,nɛ,n ɛ,,Shimelman2019,,false,
Sivitinjavjericho-18_weallexcl-1,48744146609-102-0,Sivitinjavjericho,18_weallexcl,kemam,kemam,k e m a m,,Shimelman2019,,false,
Sivitinjavjericho-19_webothincl-1,48744146609-102-1,Sivitinjavjericho,19_webothincl,nekir iru,nekir iru,n e k i r + i r u,,Shimelman2019,,false,
Sivitinjavjericho-21_weallincl-1,48744146609-102-3,Sivitinjavjericho,21_weallincl,nekir,nekir,n e k i r,,Shimelman2019,,false,
Sivitinjavjericho-22_thou-1,48744146609-104-0,Sivitinjavjericho,22_thou,nox,nox,n o x,,Shimelman2019,,false,
Sivitinjavjericho-23_youboth-1,48744146609-105-0,Sivitinjavjericho,23_youboth,kemi suru,kemi suru,k e m i + s u r u,,Shimelman2019,,false,
Sivitinjavjericho-24_youall-1,48744146609-105-2,Sivitinjavjericho,24_youall,kemi pɔ,kemi pɔ,k e m i + p ɔ,,Shimelman2019,,false,
Sivitinjavjericho-25_heshe-1,48744146609-106-0,Sivitinjavjericho,25_heshe,xain,xain,x a i n,,Shimelman2019,,false,
Sivitinjavjericho-26_theyall-1,48744146609-107-0,Sivitinjavjericho,26_theyall,xair pɔ,xair pɔ,x a i r + p ɔ,,Shimelman2019,,false,
Sivitinjavjericho-27_theyboth-1,48744146609-107-2,Sivitinjavjericho,27_theyboth,xair pɔ iru,xair pɔ iru,x a i r + p ɔ + i r u,,Shimelman2019,,false,
Sivitinjavjericho-29_what-1,48744146609-121-0,Sivitinjavjericho,29_what,ⁿzaβ,ⁿzaβ,ⁿz a β,,Shimelman2019,,false,
Sivitinjavjericho-30_who-1,48744146609-122-0,Sivitinjavjericho,30_who,sena,sena,s e n a,,Shimelman2019,,false,
Sivitinjavjericho-31_where-1,48744146609-123-0,Sivitinjavjericho,31_where,hambe,hambe,h a m b e,,Shimelman2019,,false,
Sivitinjavjericho-33_how-1,48744146609-125-0,Sivitinjavjericho,33_how,-plakɛnzaβ,-plakɛnzaβ,p l a k ɛ n z a β,,Shimelman2019,,false,
Sivitinjavjericho-36_above-1,48744146609-138-0,Sivitinjavjericho,36_above,-limsax,-limsax,l i ms a x,,Shimelman2019,,false,
Sivitinjavjericho-37_below-1,48744146609-139-0,Sivitinjavjericho,37_below,-litan,-litan,l i t a n,,Shimelman2019,,false,
Sivitinjavjericho-38_ininside-1,48744146609-141-0,Sivitinjavjericho,38_ininside,-lalon,-lalon,l a l o n,,Shimelman2019,,false,
Sivitinjavjericho-39_head-1,48744146609-201-0,Sivitinjavjericho,39_head,ᵐbatu-k,ᵐbatu-k,ᵐb a t u k,,Shimelman2019,,false,
Sivitinjavjericho-40_hair-1,48744146609-205-0,Sivitinjavjericho,40_hair,vɪlo-n ᵐbatu-k,vɪlo-n ᵐbatu-k,v ɪ l o n + ᵐb a t u k,,Shimelman2019,,false,
Sivitinjavjericho-41_eye-1,48744146609-211-0,Sivitinjavjericho,41_eye,mɛta-k,mɛta-k,m ɛ t a k,,Shimelman2019,,false,
Sivitinjavjericho-42_nose-1,48744146609-212-0,Sivitinjavjericho,42_nose,ᵑgusu-k,ᵑgusu-k,ᵑg u s u k,,Shimelman2019,,false,
Sivitinjavjericho-43_ear-1,48744146609-213-0,Sivitinjavjericho,43_ear,ᵐboɾo-k,ᵐboɾo-k,ᵐb o ɾ o k,,Shimelman2019,,false,
Sivitinjavjericho-44_mouth-1,48744146609-221-0,Sivitinjavjericho,44_mouth,ⁿzoŋo-k,ⁿzoŋo-k,ⁿz o ŋ o k,,Shimelman2019,,false,
Sivitinjavjericho-45_tongue-1,48744146609-223-0,Sivitinjavjericho,45_tongue,mimɛ-k,mimɛ-k,m i m ɛ k,,Shimelman2019,,false,
Sivitinjavjericho-46_tooth-1,48744146609-224-0,Sivitinjavjericho,46_tooth,lowo-k,lowo-k,l o w o k,,Shimelman2019,,false,
Sivitinjavjericho-47_hand-1,48744146609-231-0,Sivitinjavjericho,47_hand,wara-k,wara-k,w a r a k,,Shimelman2019,,false,
Sivitinjavjericho-48_shoulder-1,48744146609-233-0,Sivitinjavjericho,48_shoulder,ᵐbʷili-k,ᵐbʷili-k,ᵐbʷ i l i k,,Shimelman2019,,false,
Sivitinjavjericho-49_neck-1,48744146609-241-0,Sivitinjavjericho,49_neck,ⁿsalɣa-k,ⁿsalɣa-k,ⁿs a l ɣ a k,,Shimelman2019,,false,
Sivitinjavjericho-50_back-1,48744146609-242-0,Sivitinjavjericho,50_back,ⁿdahu-k,ⁿdahu-k,ⁿd a h u k,,Shimelman2019,,false,
Sivitinjavjericho-51_leg-1,48744146609-252-0,Sivitinjavjericho,51_leg,malɛ-k,malɛ-k,m a l ɛ k,,Shimelman2019,,false,
Sivitinjavjericho-52_blood-1,48744146609-261-0,Sivitinjavjericho,52_blood,na-re,na-re,n a r e,,Shimelman2019,,false,
Sivitinjavjericho-53_bone-1,48744146609-262-0,Sivitinjavjericho,53_bone,ⁿʒi-k,ⁿʒi-k,ⁿʒ i k,,Shimelman2019,,false,
Sivitinjavjericho-54_skin-1,48744146609-263-0,Sivitinjavjericho,54_skin,vɪlo-k,vɪlo-k,v ɪ l o k,,Shimelman2019,,false,
Sivitinjavjericho-55_belly-1,48744146609-271-0,Sivitinjavjericho,55_belly,ⁿʒɪnɛ-k,ⁿʒɪnɛ-k,ⁿʒ ɪ n ɛ k,,Shimelman2019,,false,
Sivitinjavjericho-56_intestines-1,48744146609-272-0,Sivitinjavjericho,56_intestines,laxwa-k,laxwa-k,l a xw a k,,Shimelman2019,,false,
Sivitinjavjericho-57_breast-1,48744146609-274-0,Sivitinjavjericho,57_breast,nɪ-suso-k,nɪ-suso-k,n ɪ s u s o k,,Shimelman2019,,false,
Sivitinjavjericho-58_liver-1,48744146609-284-0,Sivitinjavjericho,58_liver,na-re lalo-k,na-re lalo-k,n a r e + l a l o k,,Shimelman2019,,false,
Sivitinjavjericho-59_dog-1,48744146609-312-0,Sivitinjavjericho,59_dog,nu-ɣuli,nu-ɣuli,n u ɣ u l i,,Shimelman2019,,false,
Sivitinjavjericho-60_bird-1,48744146609-321-0,Sivitinjavjericho,60_bird,mænux,mænux,m æ n u x,,Shimelman2019,,false,
Sivitinjavjericho-61_fish-1,48744146609-324-0,Sivitinjavjericho,61_fish,nɪ-mat͡s,nɪ-mat͡s,n ɪ m a t͡s,,Shimelman2019,,false,
Sivitinjavjericho-62_snake-1,48744146609-341-0,Sivitinjavjericho,62_snake,nə-mat,nə-mat,n ə m a t,,Shimelman2019,,false,
Sivitinjavjericho-63_worm-1,48744146609-342-0,Sivitinjavjericho,63_worm,wulɪt͡slɛt͡s,wulɪt͡slɛt͡s,w u l ɪ t͡s l ɛ t͡s,,Shimelman2019,,false,
Sivitinjavjericho-64_louse-1,48744146609-343-0,Sivitinjavjericho,64_louse,na-ɣut,na-ɣut,n a ɣ u t,,Shimelman2019,,false,
Sivitinjavjericho-65_rat-1,48744146609-345-0,Sivitinjavjericho,65_rat,na-ɣariv,na-ɣariv,n a ɣ a r i v,,Shimelman2019,,false,
Sivitinjavjericho-66_spider-1,48744146609-349-0,Sivitinjavjericho,66_spider,ne-la,ne-la,n e l a,,Shimelman2019,,false,
Sivitinjavjericho-67_mosquito-1,48744146609-352-0,Sivitinjavjericho,67_mosquito,na-mux,na-mux,n a m u x,,Shimelman2019,,false,
Sivitinjavjericho-68_egg-1,48744146609-381-0,Sivitinjavjericho,68_egg,rulu-na,rulu-na,r u l u n a,,Shimelman2019,,false,
Sivitinjavjericho-69_tail-1,48744146609-383-0,Sivitinjavjericho,69_tail,wilɣao-n,wilɣao-n,w i l ɣ a o n,,Shimelman2019,,false,
Sivitinjavjericho-70_wing-1,48744146609-384-0,Sivitinjavjericho,70_wing,na-ɣpa-n,na-ɣpa-n,n a ɣ p a n,,Shimelman2019,,false,
Sivitinjavjericho-71_feather-1,48744146609-385-0,Sivitinjavjericho,71_feather,vɪlo-n,vɪlo-n,v ɪ l o n,,Shimelman2019,,false,
Sivitinjavjericho-72_man-1,48744146609-402-0,Sivitinjavjericho,72_man,nɪ-mɛɾmɛɾ,nɪ-mɛɾmɛɾ,n ɪ m ɛ ɾ m ɛ ɾ,,Shimelman2019,,false,
Sivitinjavjericho-73_woman-1,48744146609-403-0,Sivitinjavjericho,73_woman,nɛ-vɛnar,nɛ-vɛnar,n ɛ v ɛ n a r,,Shimelman2019,,false,
Sivitinjavjericho-74_child-1,48744146609-405-0,Sivitinjavjericho,74_child,lɪlɪʧiplɛx,lɪlɪʧiplɛx,l ɪ l ɪ ʧ i p l ɛ x,,Shimelman2019,,false,
Sivitinjavjericho-75_name-1,48744146609-410-0,Sivitinjavjericho,75_name,na-ŋis,na-ŋis,n a ŋ i s,,Shimelman2019,,false,
Sivitinjavjericho-76_mother-1,48744146609-431-0,Sivitinjavjericho,76_mother,mɛra-k,mɛra-k,m ɛ r a k,,Shimelman2019,,false,
Sivitinjavjericho-77_father-1,48744146609-432-0,Sivitinjavjericho,77_father,tate,tate,t a t e,,Shimelman2019,,false,
Sivitinjavjericho-78_husband-1,48744146609-435-0,Sivitinjavjericho,78_husband,lilɛɣ so-k,lilɛɣ so-k,l i l ɛ ɣ + s o k,,Shimelman2019,,false,
Sivitinjavjericho-79_wife-1,48744146609-436-0,Sivitinjavjericho,79_wife,nɛ-vɛnar so-k,nɛ-vɛnar so-k,n ɛ v ɛ n a r + s o k,,Shimelman2019,,false,
Sivitinjavjericho-80_day-1,48744146609-501-0,Sivitinjavjericho,80_day,no-tərɛn,no-tərɛn,n o t ə r ɛ n,,Shimelman2019,,false,
Sivitinjavjericho-81_night-1,48744146609-502-0,Sivitinjavjericho,81_night,na-utpuŋ,na-utpuŋ,n a u t p u ŋ,,Shimelman2019,,false,
Sivitinjavjericho-82_moon-1,48744146609-512-0,Sivitinjavjericho,82_moon,na-vil,na-vil,n a v i l,,Shimelman2019,,false,
Sivitinjavjericho-83_star-1,48744146609-513-0,Sivitinjavjericho,83_star,wugoror,wugoror,w u g o r o r,,Shimelman2019,,false,
Sivitinjavjericho-84_sky-1,48744146609-515-0,Sivitinjavjericho,84_sky,ᵐbaknɛran,ᵐbaknɛran,ᵐb a k n ɛ r a n,,Shimelman2019,,false,
Sivitinjavjericho-85_water-1,48744146609-521-0,Sivitinjavjericho,85_water,nu-a,nu-a,n u a,,Shimelman2019,,false,
Sivitinjavjericho-86_lake-1,48744146609-523-0,Sivitinjavjericho,86_lake,malɛn,malɛn,m a l ɛ n,,Shimelman2019,,false,
Sivitinjavjericho-87_sea-1,48744146609-524-0,Sivitinjavjericho,87_sea,ⁿdas,ⁿdas,ⁿd a s,,Shimelman2019,,false,
Sivitinjavjericho-88_fire-1,48744146609-541-0,Sivitinjavjericho,88_fire,na-ɣamb,na-ɣamb,n a ɣ a m b,,Shimelman2019,,false,
Sivitinjavjericho-89_smoke-1,48744146609-542-0,Sivitinjavjericho,89_smoke,ni-s na-ɣamb,ni-s na-ɣamb,n i s + n a ɣ a m b,,Shimelman2019,,false,
Sivitinjavjericho-90_ash-1,48744146609-543-0,Sivitinjavjericho,90_ash,holuvias,holuvias,h o l u v i a s,,Shimelman2019,,false,
Sivitinjavjericho-91_stone-1,48744146609-551-0,Sivitinjavjericho,91_stone,nɪ-vat,nɪ-vat,n ɪ v a t,,Shimelman2019,,false,
Sivitinjavjericho-92_earthsoil-1,48744146609-552-0,Sivitinjavjericho,92_earthsoil,ⁿdan,ⁿdan,ⁿd a n,,Shimelman2019,,false,
Sivitinjavjericho-93_dust-1,48744146609-553-0,Sivitinjavjericho,93_dust,ᵐbutkus,ᵐbutkus,ᵐb u t k u s,,Shimelman2019,,false,
Sivitinjavjericho-94_sand-1,48744146609-554-0,Sivitinjavjericho,94_sand,no-won,no-won,n o w o n,,Shimelman2019,,false,
Sivitinjavjericho-95_rain-1,48744146609-581-0,Sivitinjavjericho,95_rain,naus,naus,n a u s,,Shimelman2019,,false,
Sivitinjavjericho-96_cloud-1,48744146609-584-0,Sivitinjavjericho,96_cloud,na-ror,na-ror,n a r o r,,Shimelman2019,,false,
Sivitinjavjericho-97_wind-1,48744146609-585-0,Sivitinjavjericho,97_wind,laŋ,laŋ,l a ŋ,,Shimelman2019,,false,
Sivitinjavjericho-98_thunder-1,48744146609-592-0,Sivitinjavjericho,98_thunder,ᵐbotokuɾ,ᵐbotokuɾ,ᵐb o t o k u ɾ,,Shimelman2019,,false,
Sivitinjavjericho-99_lightning-1,48744146609-593-0,Sivitinjavjericho,99_lightning,nɛ-vɛlax,nɛ-vɛlax,n ɛ v ɛ l a x,,Shimelman2019,,false,
Sivitinjavjericho-100_meatflesh-1,48744146609-603-0,Sivitinjavjericho,100_meatflesh,mɪsɣovi-na,mɪsɣovi-na,m ɪ s ɣ o v i n a,,Shimelman2019,,false,
Sivitinjavjericho-101_fruit-1,48744146609-609-0,Sivitinjavjericho,101_fruit,woŋana,woŋana,w o ŋ a n a,,Shimelman2019,,false,
Sivitinjavjericho-102_woodsforest-1,48744146609-622-0,Sivitinjavjericho,102_woodsforest,no-vorɣa,no-vorɣa,n o v o r ɣ a,,Shimelman2019,,false,
Sivitinjavjericho-103_root-1,48744146609-624-0,Sivitinjavjericho,103_root,lapʷɛn,lapʷɛn,l a pʷ ɛ n,,Shimelman2019,,false,
Sivitinjavjericho-104_branch-1,48744146609-625-0,Sivitinjavjericho,104_branch,nɛ-raŋ-na,nɛ-raŋ-na,n ɛ r a ŋ n a,,Shimelman2019,,false,
Sivitinjavjericho-105_leaf-1,48744146609-626-0,Sivitinjavjericho,105_leaf,roxɔ,roxɔ,r o x ɔ,,Shimelman2019,,false,
Sivitinjavjericho-106_wood-1,48744146609-628-0,Sivitinjavjericho,106_wood,na-ɣa,na-ɣa,n a ɣ a,,Shimelman2019,,false,
Sivitinjavjericho-107_grass-1,48744146609-631-0,Sivitinjavjericho,107_grass,na-mʉs,na-mʉs,n a m ʉ s,,Shimelman2019,,false,
Sivitinjavjericho-109_thatchroof-1,48744146609-633-0,Sivitinjavjericho,109_thatchroof,ni-at,ni-at,n i a t,,Shimelman2019,,false,
Sivitinjavjericho-110_house-1,48744146609-651-0,Sivitinjavjericho,110_house,na-im,na-im,n a i m,,Shimelman2019,,false,
Sivitinjavjericho-111_rope-1,48744146609-662-0,Sivitinjavjericho,111_rope,marit,marit,m a r i t,,Shimelman2019,,false,
Sivitinjavjericho-112_roadpath-1,48744146609-681-0,Sivitinjavjericho,112_roadpath,ⁿzal,ⁿzal,ⁿz a l,,Shimelman2019,,false,
Sivitinjavjericho-113_black-1,48744146609-701-0,Sivitinjavjericho,113_black,-mɛɾmɛɾ,-mɛɾmɛɾ,m ɛ ɾ m ɛ ɾ,,Shimelman2019,,false,
Sivitinjavjericho-114_white-1,48744146609-702-0,Sivitinjavjericho,114_white,-pɪsax,-pɪsax,p ɪ s a x,,Shimelman2019,,false,
Sivitinjavjericho-115_red-1,48744146609-703-0,Sivitinjavjericho,115_red,-mial,-mial,m i a l,,Shimelman2019,,false,
Sivitinjavjericho-116_green-1,48744146609-704-0,Sivitinjavjericho,116_green,-ɣɛt͡san,-ɣɛt͡san,ɣ ɛ t͡s a n,,Shimelman2019,,false,
Sivitinjavjericho-117_yellow-1,48744146609-705-0,Sivitinjavjericho,117_yellow,-məɣɛl,-məɣɛl,m ə ɣ ɛ l,,Shimelman2019,,false,
Sivitinjavjericho-118_big-1,48744146609-711-0,Sivitinjavjericho,118_big,-lalamb,-lalamb,l a l a m b,,Shimelman2019,,false,
Sivitinjavjericho-119_small-1,48744146609-717-0,Sivitinjavjericho,119_small,-wɪlwɪle,-wɪlwɪle,w ɪ lw ɪ l e,,Shimelman2019,,false,
Sivitinjavjericho-120_sharp-1,48744146609-741-0,Sivitinjavjericho,120_sharp,i-mʷon,i-mʷon,i mʷ o n,,Shimelman2019,,false,
Sivitinjavjericho-121_bluntdull-1,48744146609-742-0,Sivitinjavjericho,121_bluntdull,i-papot,i-papot,i p a p o t,,Shimelman2019,,false,
Sivitinjavjericho-122_shyashamed-1,48744146609-749-0,Sivitinjavjericho,122_shyashamed,-muwonɣɛn,-muwonɣɛn,m u w o n ɣ ɛ n,,Shimelman2019,,false,
Sivitinjavjericho-123_old-1,48744146609-752-0,Sivitinjavjericho,123_old,-tɛɾtɛɾa,-tɛɾtɛɾa,t ɛ ɾ t ɛ ɾ a,,Shimelman2019,,false,
Sivitinjavjericho-124_painfulsick-1,48744146609-763-0,Sivitinjavjericho,124_painfulsick,-rot͡s,-rot͡s,r o t͡s,,Shimelman2019,,false,
Sivitinjavjericho-125_good-1,48744146609-771-0,Sivitinjavjericho,125_good,-nam,-nam,n a m,,Shimelman2019,,false,
Sivitinjavjericho-126_bad-1,48744146609-772-0,Sivitinjavjericho,126_bad,i-sat,i-sat,i s a t,,Shimelman2019,,false,
Sivitinjavjericho-127_correcttrue-1,48744146609-773-0,Sivitinjavjericho,127_correcttrue,-wuɾatin,-wuɾatin,w u ɾ a t i n,,Shimelman2019,,false,
Sivitinjavjericho-128_dirty-1,48744146609-777-0,Sivitinjavjericho,128_dirty,i-lalo,i-lalo,i l a l o,,Shimelman2019,,false,
Sivitinjavjericho-129_rotten-1,48744146609-780-0,Sivitinjavjericho,129_rotten,-mɛɾɛvrɪv,-mɛɾɛvrɪv,m ɛ ɾ ɛ v r ɪ v,,Shimelman2019,,false,
Sivitinjavjericho-130_heavy-1,48744146609-786-0,Sivitinjavjericho,130_heavy,i-roɸ,i-roɸ,i r o ɸ,,Shimelman2019,,false,
Sivitinjavjericho-131_far-1,48744146609-788-0,Sivitinjavjericho,131_far,-luhsax,-luhsax,l u hs a x,,Shimelman2019,,false,
